candidate_id,name,business_name,dba,full_premise_address,city,state,zip,permit_numbers,permit_count,classification,classification_reason,current_operating_status,operator_url,evidence_url,source_name,source_url,retrieval_date,exact_registry_reference,notes
ca-ttb-7bc94156116c,"SLO GENERAL STORE, LLC","SLO GENERAL STORE, LLC",,"3845 S HIGUERA ST STE 114, SAN LUIS OBISPO, CA, 93401",SAN LUIS OBISPO,CA,93401,CA-S-20536,1,closed_or_unverifiable,"No operator, local-government, or exact-premise California ABC evidence was located in the completed review; the TTB listing verifies permit identity only.",unverifiable,,https://www.ttb.gov/public-information/foia/list-of-permittees,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-22,TTB Spirits Producers and Bottlers List: CA-S-20536,Conservative default after no completed individual evidence and no exact-premise owner/DBA match in California ABC daily data; not a finding of closure.
ca-ttb-7bcd9718e947,MOSSWOOD DISTILLERS INC.,MOSSWOOD DISTILLERS INC.,,"2619 7TH ST STE A, BERKELEY, CA, 94710",BERKELEY,CA,94710,CA-S-20025,1,closed_or_unverifiable,"No operator, local-government, or exact-premise California ABC evidence was located in the completed review; the TTB listing verifies permit identity only.",unverifiable,,https://www.ttb.gov/public-information/foia/list-of-permittees,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-22,TTB Spirits Producers and Bottlers List: CA-S-20025,Conservative default after no completed individual evidence and no exact-premise owner/DBA match in California ABC daily data; not a finding of closure.
ca-ttb-7be04b67237e,CHATEAUNEUF-DU-FARGOSONINI LLC,CHATEAUNEUF-DU-FARGOSONINI LLC,,"14480 E ANNADALE AVE, SANGER, CA, 93657",SANGER,CA,93657,CA-S-20444,1,closed_or_unverifiable,"No operator, local-government, or exact-premise California ABC evidence was located in the completed review; the TTB listing verifies permit identity only.",unverifiable,,https://www.ttb.gov/public-information/foia/list-of-permittees,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-22,TTB Spirits Producers and Bottlers List: CA-S-20444,Conservative default after no completed individual evidence and no exact-premise owner/DBA match in California ABC daily data; not a finding of closure.
ca-ttb-7cd5f79b5d5c,HERETIC BREWING COMPANY,HERETIC BREWING COMPANY,,"1052 HORIZON DR STE A, B, C, FAIRFIELD, CA, 94533",FAIRFIELD,CA,94533,CA-S-20159,1,closed_or_unverifiable,"No operator, local-government, or exact-premise California ABC evidence was located in the completed review; the TTB listing verifies permit identity only.",unverifiable,,https://www.ttb.gov/public-information/foia/list-of-permittees,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-22,TTB Spirits Producers and Bottlers List: CA-S-20159,Conservative default after no completed individual evidence and no exact-premise owner/DBA match in California ABC daily data; not a finding of closure.
ca-ttb-7d0f43b82198,"ROCKY'S RIDGE VINEYARD,LLC","ROCKY'S RIDGE VINEYARD,LLC",,"22522 STATE HWY 299, BLUE LAKE, CA, 95525",BLUE LAKE,CA,95525,CA-S-20026,1,closed_or_unverifiable,"No operator, local-government, or exact-premise California ABC evidence was located in the completed review; the TTB listing verifies permit identity only.",unverifiable,,https://www.ttb.gov/public-information/foia/list-of-permittees,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-22,TTB Spirits Producers and Bottlers List: CA-S-20026,Conservative default after no completed individual evidence and no exact-premise owner/DBA match in California ABC daily data; not a finding of closure.
ca-ttb-7d24d0786e13,"MOUNTAIN HOUSE DISTILLERY, LLC","MOUNTAIN HOUSE DISTILLERY, LLC",,"33714 HIGHWAY 128, CLOVERDALE, CA, 95425",CLOVERDALE,CA,95425,CA-S-20573,1,production_site,Official California ABC export shows a matching active brandy/distilled-spirits/craft-distiller licence at the TTB premise.,unknown,,https://www.abc.ca.gov/licensing/licensing-reports/,California ABC Daily Data Export,https://www.abc.ca.gov/wp-content/uploads/DailyExport-CSV.zip,2026-08-22,"TTB Spirits Producers and Bottlers List: CA-S-20573; California ABC Daily Data Export: 00675371 (06, 74)",Automated exact premise plus owner/DBA-token match in official ABC export: Type 06 file 00675371 (MOUNTAIN HOUSE DISTILLERY  LLC / MOUNTAIN HOUSE DISTILLERY  LLC); Type 74 file 00675371 (MOUNTAIN HOUSE DISTILLERY  LLC / MOUNTAIN HOUSE DISTILLERY  LLC).
ca-ttb-7d578a5dc6e7,JottShots!,"STUPID GOOD BEVERAGE COMPANY, LLC",JottShots!,"2568 CHANNEL DR STE A, VENTURA, CA, 93003",VENTURA,CA,93003,CA-S-20069,1,closed_or_unverifiable,"No operator, local-government, or exact-premise California ABC evidence was located in the completed review; the TTB listing verifies permit identity only.",unverifiable,,https://www.ttb.gov/public-information/foia/list-of-permittees,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-22,TTB Spirits Producers and Bottlers List: CA-S-20069,Conservative default after no completed individual evidence and no exact-premise owner/DBA match in California ABC daily data; not a finding of closure.
ca-ttb-7d9b744974f7,California Tacos Cantina & Distillery,MICHAEL EDWARDS ENTERPRISE LLC,California Tacos Cantina & Distillery,"110 TANK FARM RD BLDG 6 STE 110 & 120, SAN LUIS OBISPO, CA, 93401",SAN LUIS OBISPO,CA,93401,CA-S-20365,1,closed_or_unverifiable,"No operator, local-government, or exact-premise California ABC evidence was located in the completed review; the TTB listing verifies permit identity only.",unverifiable,,https://www.ttb.gov/public-information/foia/list-of-permittees,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-22,TTB Spirits Producers and Bottlers List: CA-S-20365,Conservative default after no completed individual evidence and no exact-premise owner/DBA match in California ABC daily data; not a finding of closure.
ca-ttb-7db59095eb0e,Nixtaco Mexican Kitchen & Distillery,NIXTACO,Nixtaco Mexican Kitchen & Distillery,"1805 CIRBY WAY STE 12, ROSEVILLE, CA, 95661",ROSEVILLE,CA,95661,CA-S-20294,1,closed_or_unverifiable,"No operator, local-government, or exact-premise California ABC evidence was located in the completed review; the TTB listing verifies permit identity only.",unverifiable,,https://www.ttb.gov/public-information/foia/list-of-permittees,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-22,TTB Spirits Producers and Bottlers List: CA-S-20294,Conservative default after no completed individual evidence and no exact-premise owner/DBA match in California ABC daily data; not a finding of closure.
ca-ttb-7e11574d6012,AMERICAN OUTLAW SPIRITS INCORPORATED,AMERICAN OUTLAW SPIRITS INCORPORATED,,"10810 INLAND AVE, MIRA LOMA, CA, 91752",MIRA LOMA,CA,91752,CA-S-20169,1,bottling_only,Official California ABC export shows matching active manufacturer-agent/rectifier privileges but no matching active distilled-spirits production licence.,unknown,,https://www.abc.ca.gov/licensing/licensing-reports/,California ABC Daily Data Export,https://www.abc.ca.gov/wp-content/uploads/DailyExport-CSV.zip,2026-08-22,TTB Spirits Producers and Bottlers List: CA-S-20169; California ABC Daily Data Export: 00637125 (07),Automated exact premise plus owner/DBA-token match in official ABC export: Type 07 file 00637125 (AMERICAN OUTLAW SPIRITS INCORPORATED / AMERICAN OUTLAW SPIRITS INCORPORATED).
ca-ttb-7eeb7f780be7,ELIQS WEST COAST SPIRITS LLC,ELIQS WEST COAST SPIRITS LLC,,"411 W 157TH ST, GARDENA, CA, 90248",GARDENA,CA,90248,CA-S-20430,1,closed_or_unverifiable,"No operator, local-government, or exact-premise California ABC evidence was located in the completed review; the TTB listing verifies permit identity only.",unverifiable,,https://www.ttb.gov/public-information/foia/list-of-permittees,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-22,TTB Spirits Producers and Bottlers List: CA-S-20430,Conservative default after no completed individual evidence and no exact-premise owner/DBA match in California ABC daily data; not a finding of closure.
ca-ttb-7f12d3533fe4,Frank Family Vineyards,TREASURY WINE ESTATES AMERICAS COMPANY,Frank Family Vineyards,"1091 LARKMEAD LN, CALISTOGA, CA, 94515",CALISTOGA,CA,94515,CA-S-20532,1,needs_review,"Official California ABC export has an exact-premise identity match, but the listed licence type does not independently establish spirits production.",unknown,,https://www.abc.ca.gov/licensing/licensing-reports/,California ABC Daily Data Export,https://www.abc.ca.gov/wp-content/uploads/DailyExport-CSV.zip,2026-08-22,"TTB Spirits Producers and Bottlers List: CA-S-20532; California ABC Daily Data Export: 00635735 (02, 06)",Automated exact premise plus owner/DBA-token match in official ABC export: Type 02 file 00635735 (TREASURY WINE ESTATES AMERICAS COMPANY / FRANK FAMILY VINEYARDS); Type 06 file 00635735 (TREASURY WINE ESTATES AMERICAS COMPANY / FRANK FAMILY VINEYARDS).
ca-ttb-7f7a71c9e372,COHOL LLC,COHOL LLC,,"2823 OFFICE CT, ROSAMOND, CA, 93560",ROSAMOND,CA,93560,CA-S-20076,1,production_site,Official California ABC export shows a matching active brandy/distilled-spirits/craft-distiller licence at the TTB premise.,unknown,,https://www.abc.ca.gov/licensing/licensing-reports/,California ABC Daily Data Export,https://www.abc.ca.gov/wp-content/uploads/DailyExport-CSV.zip,2026-08-22,"TTB Spirits Producers and Bottlers List: CA-S-20076; California ABC Daily Data Export: 00543164 (04, 06, 22, 23)",Automated exact premise plus owner/DBA-token match in official ABC export: Type 22 file 00543164 (COHOL LLC / ); Type 23 file 00543164 (COHOL LLC / ); Type 04 file 00543164 (COHOL LLC / ); Type 06 file 00543164 (COHOL LLC / ).
ca-ttb-80c2822ed576,HENDO'S BREWING AND SPIRITS LLC,HENDO'S BREWING AND SPIRITS LLC,,"27901 JEFFERSON AVE, TEMECULA, CA, 92590",TEMECULA,CA,92590,CA-S-20506,1,production_site,Official California ABC export shows a matching active brandy/distilled-spirits/craft-distiller licence at the TTB premise.,unknown,,https://www.abc.ca.gov/licensing/licensing-reports/,California ABC Daily Data Export,https://www.abc.ca.gov/wp-content/uploads/DailyExport-CSV.zip,2026-08-22,"TTB Spirits Producers and Bottlers List: CA-S-20506; California ABC Daily Data Export: 00657046 (06, 12, 23, 74)",Automated exact premise plus owner/DBA-token match in official ABC export: Type 23 file 00657046 (HENDO'S BREWING AND SPIRITS  LLC / HENDO'S BARRELL HOUSE); Type 06 file 00657046 (HENDO'S BREWING AND SPIRITS  LLC / HENDO'S BARRELL HOUSE); Type 12 file 00657046 (HENDO'S BREWING AND SPIRITS  LLC / HENDO'S BARRELL HOUSE); Type 74 file 00657046 (HENDO'S BREWING AND SPIRITS  LLC / HENDO'S BARRELL HOUSE).
ca-ttb-81434a5332f1,"SAVANNAH-CHANELLE VINEYARDS, INC.","SAVANNAH-CHANELLE VINEYARDS, INC.",,"23600 CONGRESS SPRINGS RD, SARATOGA, CA, 95070",SARATOGA,CA,95070,CA-S-15008,1,needs_review,"Official California ABC export has an exact-premise identity match, but the listed licence type does not independently establish spirits production.",unknown,,https://www.abc.ca.gov/licensing/licensing-reports/,California ABC Daily Data Export,https://www.abc.ca.gov/wp-content/uploads/DailyExport-CSV.zip,2026-08-22,TTB Spirits Producers and Bottlers List: CA-S-15008; California ABC Daily Data Export: 00306016 (02),Automated exact premise plus owner/DBA-token match in official ABC export: Type 02 file 00306016 (SAVANNAH CHANELLE VINEYARDS INC / SAVANNAH CHANELLE VINEYARDS INC).
ca-ttb-8226104697b2,"SEPCO DISTRIBUTION, INC.","SEPCO DISTRIBUTION, INC.",,"241 PRADO RD STE B, SAN LUIS OBISPO, CA, 93401",SAN LUIS OBISPO,CA,93401,CA-S-20344,1,closed_or_unverifiable,"No operator, local-government, or exact-premise California ABC evidence was located in the completed review; the TTB listing verifies permit identity only.",unverifiable,,https://www.ttb.gov/public-information/foia/list-of-permittees,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-22,TTB Spirits Producers and Bottlers List: CA-S-20344,Conservative default after no completed individual evidence and no exact-premise owner/DBA match in California ABC daily data; not a finding of closure.
ca-ttb-823e8b4adc5b,REINSTEIN RANCH LLC,REINSTEIN RANCH LLC,,"8201 HIGHLAND RD, LIVERMORE, CA, 94551",LIVERMORE,CA,94551,CA-S-20223,1,closed_or_unverifiable,"No operator, local-government, or exact-premise California ABC evidence was located in the completed review; the TTB listing verifies permit identity only.",unverifiable,,https://www.ttb.gov/public-information/foia/list-of-permittees,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-22,TTB Spirits Producers and Bottlers List: CA-S-20223,Conservative default after no completed individual evidence and no exact-premise owner/DBA match in California ABC daily data; not a finding of closure.
ca-ttb-8272fe144e66,G.V. THREE INTERNATIONAL,G. ROTTIE ENTERTAINMENT INC.,G.V. THREE INTERNATIONAL,"3822 W 139TH ST 20, HAWTHORNE, CA, 90250",HAWTHORNE,CA,90250,CA-S-15023,1,closed_or_unverifiable,"No operator, local-government, or exact-premise California ABC evidence was located in the completed review; the TTB listing verifies permit identity only.",unverifiable,,https://www.ttb.gov/public-information/foia/list-of-permittees,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-22,TTB Spirits Producers and Bottlers List: CA-S-15023,Conservative default after no completed individual evidence and no exact-premise owner/DBA match in California ABC daily data; not a finding of closure.
ca-ttb-82a040657b91,TREANA WINERY,TREANA WINERY LLC,TREANA WINERY,"4280 SECONDWIND WAY, PASO ROBLES, CA, 93447",PASO ROBLES,CA,93447,CA-S-15028,1,closed_or_unverifiable,"No operator, local-government, or exact-premise California ABC evidence was located in the completed review; the TTB listing verifies permit identity only.",unverifiable,,https://www.ttb.gov/public-information/foia/list-of-permittees,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-22,TTB Spirits Producers and Bottlers List: CA-S-15028,Conservative default after no completed individual evidence and no exact-premise owner/DBA match in California ABC daily data; not a finding of closure.
ca-ttb-836401e8d80b,Hotel Cerro San Luis Obispo,"AZ CONCESSIONS, LLC",Hotel Cerro San Luis Obispo,"1119 GARDEN ST, SAN LUIS OBISPO, CA, 93401",SAN LUIS OBISPO,CA,93401,CA-S-20527,1,production_site,Official California ABC export shows a matching active brandy/distilled-spirits/craft-distiller licence at the TTB premise.,unknown,,https://www.abc.ca.gov/licensing/licensing-reports/,California ABC Daily Data Export,https://www.abc.ca.gov/wp-content/uploads/DailyExport-CSV.zip,2026-08-22,"TTB Spirits Producers and Bottlers List: CA-S-20527; California ABC Daily Data Export: 00657220 (06, 74)",Automated exact premise plus owner/DBA-token match in official ABC export: Type 06 file 00657220 (AZ CONCESSIONS  LLC / HOTEL CERRO SAN LUIS OBISPO); Type 74 file 00657220 (AZ CONCESSIONS  LLC / HOTEL CERRO SAN LUIS OBISPO).
ca-ttb-839cf81118c6,SYMRISE INC.,SYMRISE INC.,,"332 FOREST AVE STE 5 & 7, LAGUNA BEACH, CA, 92651",LAGUNA BEACH,CA,92651,CA-S-20529,1,closed_or_unverifiable,"No operator, local-government, or exact-premise California ABC evidence was located in the completed review; the TTB listing verifies permit identity only.",unverifiable,,https://www.ttb.gov/public-information/foia/list-of-permittees,TTB Spirits Producers and Bottlers List,https://www.ttb.gov/public-information/foia/list-of-permittees,2026-08-22,TTB Spirits Producers and Bottlers List: CA-S-20529,Conservative default after no completed individual evidence and no exact-premise owner/DBA match in California ABC daily data; not a finding of closure.
